direct_final_rollout_error_km_delta_weighted_minus_weather,direct_final_rollout_error_km_improved,direct_final_rollout_error_km_weather,direct_final_rollout_error_km_weighted,direct_mean_rollout_error_km_delta_weighted_minus_weather,direct_mean_rollout_error_km_improved,direct_mean_rollout_error_km_weather,direct_mean_rollout_error_km_weighted,lstm_final_rollout_error_km_delta_weighted_minus_weather,lstm_final_rollout_error_km_improved,lstm_final_rollout_error_km_weather,lstm_final_rollout_error_km_weighted,lstm_mean_rollout_error_km_delta_weighted_minus_weather,lstm_mean_rollout_error_km_improved,lstm_mean_rollout_error_km_weather,lstm_mean_rollout_error_km_weighted,path_id,setup,transformer_final_rollout_error_km_delta_weighted_minus_weather,transformer_final_rollout_error_km_improved,transformer_final_rollout_error_km_weather,transformer_final_rollout_error_km_weighted,transformer_mean_rollout_error_km_delta_weighted_minus_weather,transformer_mean_rollout_error_km_improved,transformer_mean_rollout_error_km_weather,transformer_mean_rollout_error_km_weighted
-466.78773162876314,True,1340.5092799869046,873.7215483581415,-130.85947444100793,True,639.3663398308784,508.5068653898704,-90.24120373749892,True,100.52687150817351,10.285667770674586,-58.29890687688831,True,62.873865632961135,4.574958756072823,Europa_DER_A1A26_eobs_4004__2023__southbound_01,setup_10km,-153.11364724892832,True,163.3993150196029,10.285667770674586,-95.64179364599862,True,100.21675240207144,4.574958756072823
-964.0154309231709,True,1617.873391930258,653.8579610070872,-520.5221211965675,True,863.8949731892053,343.3728519926378,108.16597864445055,False,26.547117729486647,134.7130963739372,88.90677225444719,False,46.11048893501828,135.01726118946547,Louis_DER_AU050_eobs_3264__2021__southbound_01,setup_10km,101.5948180759319,False,47.97799972146715,149.57281779739904,57.000825511862274,False,82.60952683560907,139.61035234747135
-621.1344584655559,True,1025.381066228157,404.246607762601,-387.7316986295417,True,621.3239405570038,233.59224192746208,-30.80914476904204,True,60.27032443770677,29.46117966866473,-24.63973682965125,True,37.167088551959104,12.527351722307856,Louis_DER_AU050_eobs_3264__2022__southbound_01,setup_10km,-33.200257346286804,True,62.66143701495153,29.46117966866473,-26.610037267659116,True,39.13738898996697,12.527351722307856
-371.4619528685735,True,423.8980345096426,52.43608164106912,-111.08450310032565,True,217.8396946110934,106.75519151076774,141.03029288638714,False,336.75424913522886,477.784542021616,64.04527222255265,False,255.55266767557785,319.5979398981305,Louis_DER_AU050_eobs_3264__2023__southbound_01,setup_10km,423.6215515541792,False,110.47194087597074,534.0934924301499,296.410145097802,False,124.86571943453782,421.2758645323398
-732.1318859918302,True,812.6196360664362,80.48775007460596,-418.7483991803069,True,589.91800851182,171.16960933151307,-4.644984826928862,True,931.7959844526208,927.150999625692,7.885826745499571,False,704.5885863596751,712.4744131051747,Mirabell_plus_DER_AN910_eobs_3907__2019__southbound_01,setup_10km,161.83945202418573,False,108.63103028981764,270.4704823140034,115.69214279297682,False,192.26371999918103,307.95586279215786
-252.4561012219578,True,608.4884409457815,356.03233972382367,-29.73694363370231,True,306.7856115266948,277.0486678929925,85.7346448390515,False,556.7964761423738,642.5311209814253,137.14598092971448,False,526.7073556586976,663.853336588412,Mirabell_plus_DER_AN910_eobs_3907__2020__southbound_01,setup_10km,143.4696596067504,False,77.65643404728067,221.12609365403108,142.58004918422938,False,290.5103888019153,433.0904379861447
-780.5217437680072,True,1578.4093363792151,797.8875926112079,-358.031594633378,True,866.1096300089075,508.0780353755295,-149.91404001389716,True,405.795503112074,255.88146309817685,-46.43256174367946,True,495.66330406710176,449.2307423234223,Sara_plus_DER_AU017_eobs_3941__2019__southbound_01,setup_10km,-405.87203819159697,True,963.2340015709952,557.3619633793983,-222.83693256564004,True,575.9389929088687,353.1020603432287
-291.5821493767444,True,1497.1799354565162,1205.5977860797718,-260.7404093466124,True,1038.3107682960426,777.5703589494302,-157.313149617548,True,322.1532933719137,164.84014375436573,-138.26268311983256,True,401.820404290921,263.5577211710884,Sierit_DER_AN858_eobs2561__2020__southbound_01,setup_10km,-83.67883728552027,True,553.3465834136314,469.6677461281111,-33.84968778602928,True,422.99952305170007,389.1498352656708
57.008203899240016,False,748.1621120114199,805.17031591066,-51.59648421647182,True,576.5238562460645,524.9273720295927,-169.96521115443542,True,364.5511758296852,194.58596467524976,-74.17255965426199,True,361.9520404305324,287.7794807762704,Sierit_DER_AN858_eobs2561__2021__southbound_01,setup_10km,58.53837911267556,False,521.1002191338546,579.6385982465301,-6.467103268274116,True,298.97235732081214,292.505254052538
1993.807527874701,False,399.1744690206479,2392.981996895349,1451.8336316207074,False,238.0654132880082,1689.8990449087155,-291.28622022128684,True,297.8902236363691,6.6040034150822695,-190.25730943169432,True,195.7628005113619,5.505491079667578,Zozu_plus_DER_AL581_eobs2541__2019__southbound_01,setup_10km,220.95433267976597,False,471.3022398225134,692.2565725022794,281.9456918836711,False,337.9491359721692,619.8948278558403
759.7261567461039,False,969.2920061518444,1729.0181628979483,433.5636631166507,False,744.2653230234865,1177.8289861401372,-64.69005695309613,True,275.43335595651934,210.7432990034232,-45.088206251169964,True,226.34748508919807,181.2592788380281,Zozu_plus_DER_AL581_eobs2541__2020__southbound_01,setup_10km,109.47818960811423,False,570.3017132369762,679.7799028450904,1.392194261921361,False,411.7944761437124,413.1866704056338
