individual_local_identifier,date,lat_median,lon_median,n_points,timestamp_min_utc,step_length_km,heading_deg,speed_km_per_day,turning_angle_deg,stopover_duration_days
Ziegentom + / DER AF370 (eobs 3961),2015-11-13 00:00:00+00:00,13.4513793,22.7455102,216,2015-11-13T02:00:23+00:00,12.856609637308276,84.36515527089324,12.856609637308276,38.90603921586137,0
Ziegentom + / DER AF370 (eobs 3961),2015-11-14 00:00:00+00:00,13.4471749,22.7482889,215,2015-11-14T02:00:23+00:00,0.5557582179564343,147.26764309774398,0.5557582179564343,62.902487826850745,1
Ziegentom + / DER AF370 (eobs 3961),2015-11-15 00:00:00+00:00,13.43416085,22.748269999999998,218,2015-11-15T02:00:23+00:00,1.4470997775069752,180.08093245322527,1.4470997775069752,32.81328935548129,2
Ziegentom + / DER AF370 (eobs 3961),2015-11-16 00:00:00+00:00,13.0450015,23.4734471,214,2015-11-16T02:00:23+00:00,89.63046632027266,118.78424089334123,89.63046632027266,61.29669155988404,0
Ziegentom + / DER AF370 (eobs 3961),2015-11-17 00:00:00+00:00,12.3784861,24.747107800000002,218,2015-11-17T02:00:23+00:00,156.7765153402608,118.070329363837,156.7765153402608,0.7139115295042302,0
Ziegentom + / DER AF370 (eobs 3961),2015-11-18 00:00:00+00:00,11.859461450000001,24.0951423,216,2015-11-18T02:00:23+00:00,91.40394084347622,230.9150297936177,91.40394084347622,112.84470042978069,0
Ziegentom + / DER AF370 (eobs 3961),2015-11-19 00:00:00+00:00,13.1556247,22.068041100000002,218,2015-11-19T02:00:23+00:00,263.0472738364775,303.43947427301333,263.0472738364775,72.52444447939564,0
Ziegentom + / DER AF370 (eobs 3961),2015-11-20 00:00:00+00:00,13.313838449999999,21.01797845,218,2015-11-20T02:00:23+00:00,115.013965973984,278.9184792405843,115.013965973984,24.520995032429028,0
Ziegentom + / DER AF370 (eobs 3961),2015-11-21 00:00:00+00:00,13.322894550000001,20.99056105,216,2015-11-21T02:00:23+00:00,3.1329318775312553,288.7521111657277,3.1329318775312553,9.83363192514338,1
Ziegentom + / DER AF370 (eobs 3961),2015-11-22 00:00:00+00:00,13.341353,20.9873195,217,2015-11-22T02:00:23+00:00,2.0822396987719407,350.30330296527336,2.0822396987719407,61.55119179954568,2
