epoch,train_loss,train_fly_loss,train_distance_loss,train_direction_loss,test_loss,accuracy,precision,recall,f1,false_positive_rate,lr
16,1.5020213490987877,0.6900576106515754,0.8202073039231599,0.33678523576334846,1.7335314542875377,0.8761467889908257,0.31208053691275167,0.8942307692307693,0.4626865671641791,0.125,0.0005
17,1.5038623824177018,0.67626543995367,0.8087595919391853,0.35697006653888524,1.8954437118057812,0.8681192660550459,0.2967741935483871,0.8846153846153846,0.44444444444444436,0.1329268292682927,0.0005
18,1.47791917195487,0.6719036522228965,0.8170038953090083,0.32496345391987524,1.7612466702767469,0.8962155963302753,0.35135135135135137,0.875,0.5013774104683196,0.1024390243902439,0.0005
19,1.4626593910546666,0.6600227388101819,0.8040738279150603,0.3285742028991997,1.8181004885139815,0.8996559633027523,0.35856573705179284,0.8653846153846154,0.5070422535211268,0.09817073170731708,0.0005
20,1.4747369238103318,0.6735668543147001,0.8087113052692074,0.3292421958806251,1.750775462990507,0.8830275229357798,0.323943661971831,0.8846153846153846,0.4742268041237113,0.11707317073170732,0.0005
21,1.4253690817953866,0.668598207809155,0.8035878210456222,0.2874821486209086,1.7287046646853106,0.8801605504587156,0.3157894736842105,0.8653846153846154,0.4627249357326477,0.11890243902439024,0.0005
22,1.4110252830534917,0.6562395511313683,0.8026208069156247,0.28028468690209873,1.8267846621504618,0.8738532110091743,0.30405405405405406,0.8653846153846154,0.4500000000000001,0.12560975609756098,0.0005
23,1.4001177472761837,0.6664048152720866,0.7909477239563352,0.2759676182058031,2.0051160186802575,0.8973623853211009,0.3469387755102041,0.8173076923076923,0.4871060171919771,0.0975609756097561,0.0005
24,1.4126133123349678,0.6505579868319796,0.7934322443353125,0.29390206874887354,1.7700295284253742,0.8887614678899083,0.33455882352941174,0.875,0.48404255319148937,0.11036585365853659,0.0005
25,1.374657747735939,0.6199725249411385,0.7905799444557535,0.2740915383816586,1.8001940950341182,0.8319954128440367,0.24528301886792453,0.875,0.38315789473684214,0.17073170731707318,0.0005
26,1.3704615310903123,0.6403866007761646,0.7954132438595105,0.2548549786355396,1.8319679739278392,0.8916284403669725,0.33962264150943394,0.8653846153846154,0.48780487804878053,0.10670731707317073,0.00025
27,1.2889304496198295,0.6087796777332917,0.7673601257137642,0.21718049029714406,1.8525237709010414,0.864105504587156,0.2902208201892745,0.8846153846153846,0.43705463182897863,0.13719512195121952,0.00025
28,1.2613476991516657,0.6062404922692173,0.7658113037042076,0.19241615112526828,1.8955285221064857,0.9002293577981652,0.35655737704918034,0.8365384615384616,0.5,0.09573170731707317,0.00025
29,1.2778860108987804,0.5987601404431492,0.7713345549808311,0.20717138276615502,1.9572044403181164,0.8864678899082569,0.3246268656716418,0.8365384615384616,0.46774193548387094,0.11036585365853659,0.00025
30,1.243803420151641,0.5796595593327705,0.7545591047695158,0.19941453515790827,1.8046598489131402,0.9036697247706422,0.36554621848739494,0.8365384615384616,0.5087719298245613,0.09207317073170732,0.00025
31,1.2278290366004816,0.555508556324247,0.746261661721589,0.20381309173261716,1.8354324692979864,0.8944954128440367,0.3412698412698413,0.8269230769230769,0.4831460674157304,0.10121951219512196,0.000125
