path_id,source_individual_local_identifier,path_year,path_copy_index,corridor_rows,path_rows,lat_drop_deg,individual_local_identifier,date,lat_median,lon_median,n_points,timestamp_min_utc,step_length_km,heading_deg,speed_km_per_day,turning_angle_deg,stopover_duration_days,year
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-09-29 00:00:00+00:00,40.4663269,-3.3576349,219,2017-09-29T02:00:23+00:00,215.50656693657805,223.62151600701247,215.50656693657805,47.37002302466033,0,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-09-30 00:00:00+00:00,40.3087852,-3.5938961,219,2017-09-30T02:00:23+00:00,26.594734451721905,228.87608336344096,26.594734451721905,5.254567356428481,0,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-01 00:00:00+00:00,40.3087325,-3.6004489,219,2017-10-01T02:00:23+00:00,0.5556688309380748,269.3978776296456,0.5556688309380748,40.52179426620461,1,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-02 00:00:00+00:00,40.2350469,-3.62921895,216,2017-10-02T02:00:23+00:00,8.549317945004132,196.5982318292982,8.549317945004132,72.79964580034738,2,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-03 00:00:00+00:00,39.8573912,-4.1656159,217,2017-10-03T02:00:23+00:00,62.03398300882961,227.56782731866227,62.03398300882961,30.96959548936408,0,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-04 00:00:00+00:00,39.87015865,-4.221656100000001,218,2017-10-04T02:00:23+00:00,4.989279191184807,286.549649320054,4.989279191184807,58.98182200139169,1,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-05 00:00:00+00:00,39.8701374,-4.2217195,219,2017-10-05T02:00:23+00:00,0.0059041392277381,246.4087141906831,0.0059041392277381,40.14093512937086,2,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-06 00:00:00+00:00,39.8113919,-4.2777591,215,2017-10-06T02:00:23+00:00,8.097039253190294,216.239264496294,8.097039253190294,30.16944969438913,3,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-07 00:00:00+00:00,38.2542949,-4.9750154,219,2017-10-07T02:00:23+00:00,183.3150084979688,199.39998544999307,183.3150084979688,16.839279046300902,0,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-08 00:00:00+00:00,37.2429017,-6.0781223,219,2017-10-08T02:00:23+00:00,148.5043562601406,221.113606750388,148.5043562601406,21.713621300394948,0,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-09 00:00:00+00:00,37.0425318,-6.2395332,215,2017-10-09T02:00:23+00:00,26.478211797147843,212.75502231870828,26.478211797147843,8.35858443167973,0,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-10 00:00:00+00:00,37.0406772,-6.2396234,217,2017-10-10T02:00:23+00:00,0.2063777333536485,182.22319210569785,0.2063777333536485,30.53183021301044,1,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-11 00:00:00+00:00,37.0461555,-6.15447845,214,2017-10-11T02:00:23+00:00,7.581433370003213,85.36573235913943,7.581433370003213,96.85745974655842,2,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-12 00:00:00+00:00,37.059491,-6.1509888,217,2017-10-12T02:00:23+00:00,1.5148341396618932,11.79520207762505,1.5148341396618932,73.57053028151438,3,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-13 00:00:00+00:00,37.063497,-6.1491166,215,2017-10-13T02:00:23+00:00,0.4754166149208734,20.45190348107809,0.4754166149208734,8.656701403453042,4,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-14 00:00:00+00:00,37.08366225,-6.14648155,216,2017-10-14T02:00:23+00:00,2.254430328563086,5.951295148174836,2.254430328563086,14.500608332903257,5,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-15 00:00:00+00:00,37.0839292,-6.1465226,215,2017-10-15T02:00:23+00:00,0.0299060449633938,353.00625353158176,0.0299060449633938,12.945041616593072,6,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-16 00:00:00+00:00,37.0884296,-6.1662266,215,2017-10-16T02:00:23+00:00,1.818043275067173,285.983048113733,1.818043275067173,67.02320541784877,7,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-17 00:00:00+00:00,37.0916993,-6.1939685,215,2017-10-17T02:00:23+00:00,2.4873945803164768,278.4132178931578,2.4873945803164768,7.56983022057517,8,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-18 00:00:00+00:00,37.09196905,-6.2084224,218,2017-10-18T02:00:23+00:00,1.2823679379143855,271.34464185316983,1.2823679379143855,7.068576039987988,9,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-19 00:00:00+00:00,37.09559775,-6.2053271,214,2017-10-19T02:00:23+00:00,0.4880342750833181,34.23040106122073,0.4880342750833181,122.8857592080509,10,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-20 00:00:00+00:00,37.03996015,-6.15426635,218,2017-10-20T02:00:23+00:00,7.668025442938021,143.769871232174,7.668025442938021,109.53947017095328,11,2017
Adi_plus_DER_AU893_eobs_3029__2017__southbound_01,Adi + / DER AU893 (eobs 3029),2017,1,129,58,12.620176049999998,Adi + / DER AU893 (eobs 3029),2017-10-21 00:00:00+00:00,37.03621125,-6.151930350000001,216,2017-10-21T02:00:23+00:00,0.4655778500782684,153.55385329368323,0.4655778500782684,9.78398206150922,12,2017
Adi_plus_DER_AU893_eobs_3029__2018__southbound_01,Adi + / DER AU893 (eobs 3029),2018,1,128,124,10.021690849999999,Adi + / DER AU893 (eobs 3029),2018-08-22 00:00:00+00:00,48.8776469,8.19229385,2,2018-08-22T18:00:23+00:00,222.03662970489447,189.71733024262383,222.03662970489447,22.67390416755785,0,2018
Adi_plus_DER_AU893_eobs_3029__2018__southbound_01,Adi + / DER AU893 (eobs 3029),2018,1,128,124,10.021690849999999,Adi + / DER AU893 (eobs 3029),2018-08-24 00:00:00+00:00,47.63679935,7.0938038,2,2018-08-24T18:00:23+00:00,160.15499798400742,210.92638806262025,80.07749899200371,21.20905781999636,0,2018
Adi_plus_DER_AU893_eobs_3029__2018__southbound_01,Adi + / DER AU893 (eobs 3029),2018,1,128,124,10.021690849999999,Adi + / DER AU893 (eobs 3029),2018-08-25 00:00:00+00:00,47.6062814,7.036047,4,2018-08-25T12:00:23+00:00,5.500338401784864,231.92742932271892,5.500338401784864,21.00104126009873,1,2018
Adi_plus_DER_AU893_eobs_3029__2018__southbound_01,Adi + / DER AU893 (eobs 3029),2018,1,128,124,10.021690849999999,Adi + / DER AU893 (eobs 3029),2018-08-26 00:00:00+00:00,46.1657872,5.30575895,4,2018-08-26T12:00:23+00:00,207.2262565036883,220.0186563339006,207.2262565036883,11.908772988818356,0,2018
Adi_plus_DER_AU893_eobs_3029__2018__southbound_01,Adi + / DER AU893 (eobs 3029),2018,1,128,124,10.021690849999999,Adi + / DER AU893 (eobs 3029),2018-08-27 00:00:00+00:00,43.47903575,3.59309235,2,2018-08-27T18:00:23+00:00,327.8503902443503,204.9369965379667,327.8503902443503,15.081659795933888,0,2018
Adi_plus_DER_AU893_eobs_3029__2018__southbound_01,Adi + / DER AU893 (eobs 3029),2018,1,128,124,10.021690849999999,Adi + / DER AU893 (eobs 3029),2018-08-28 00:00:00+00:00,42.4325283,2.8057437,4,2018-08-28T12:00:23+00:00,132.83973197321646,209.10775334335585,132.83973197321646,4.170756805389146,0,2018
Adi_plus_DER_AU893_eobs_3029__2018__southbound_01,Adi + / DER AU893 (eobs 3029),2018,1,128,124,10.021690849999999,Adi + / DER AU893 (eobs 3029),2018-08-29 00:00:00+00:00,41.799171650000005,1.56793125,4,2018-08-29T12:00:23+00:00,124.03025428080744,235.81901063704555,124.03025428080744,26.711257293689695,0,2018
Adi_plus_DER_AU893_eobs_3029__2018__southbound_01,Adi + / DER AU893 (eobs 3029),2018,1,128,124,10.021690849999999,Adi + / DER AU893 (eobs 3029),2018-08-30 00:00:00+00:00,41.5385888,0.85753925,4,2018-08-30T12:00:23+00:00,65.73715079113164,244.0830144606852,65.73715079113164,8.264003823639655,0,2018
Adi_plus_DER_AU893_eobs_3029__2018__southbound_01,Adi + / DER AU893 (eobs 3029),2018,1,128,124,10.021690849999999,Adi + / DER AU893 (eobs 3029),2018-08-31 00:00:00+00:00,41.58594535,0.6543152999999999,4,2018-08-31T12:00:23+00:00,17.709247087943595,287.36579821663736,17.709247087943595,43.28278375595215,0,2018
Adi_plus_DER_AU893_eobs_3029__2018__southbound_01,Adi + / DER AU893 (eobs 3029),2018,1,128,124,10.021690849999999,Adi + / DER AU893 (eobs 3029),2018-09-01 00:00:00+00:00,41.5620038,0.64703665,4,2018-09-01T12:00:23+00:00,2.7301676413466125,192.8155414202968,2.7301676413466125,94.55025679634056,1,2018
Adi_plus_DER_AU893_eobs_3029__2018__southbound_01,Adi + / DER AU893 (eobs 3029),2018,1,128,124,10.021690849999999,Adi + / DER AU893 (eobs 3029),2018-09-02 00:00:00+00:00,41.540828,0.54797585,4,2018-09-02T12:00:23+00:00,8.572951698929348,254.0911195071335,8.572951698929348,61.2755780868367,2,2018
Adi_plus_DER_AU893_eobs_3029__2018__southbound_01,Adi + / DER AU893 (eobs 3029),2018,1,128,124,10.021690849999999,Adi + / DER AU893 (eobs 3029),2018-09-03 00:00:00+00:00,41.5521198,0.6096128000000001,4,2018-09-03T12:00:23+00:00,5.280888728890062,76.2250956471288,5.280888728890062,177.8660238600047,3,2018
Adi_plus_DER_AU893_eobs_3029__2018__southbound_01,Adi + / DER AU893 (eobs 3029),2018,1,128,124,10.021690849999999,Adi + / DER AU893 (eobs 3029),2018-09-04 00:00:00+00:00,41.5855477,0.6205817499999999,4,2018-09-04T12:00:23+00:00,3.827391297319511,13.789636853753848,3.827391297319511,62.43545879337495,4,2018
Adi_plus_DER_AU893_eobs_3029__2018__southbound_01,Adi + / DER AU893 (eobs 3029),2018,1,128,124,10.021690849999999,Adi + / DER AU893 (eobs 3029),2018-09-05 00:00:00+00:00,41.5403907,0.6275369,4,2018-09-05T12:00:23+00:00,5.054469684486963,173.4237515770236,5.054469684486963,159.63411472326976,5,2018
Adi_plus_DER_AU893_eobs_3029__2018__southbound_01,Adi + / DER AU893 (eobs 3029),2018,1,128,124,10.021690849999999,Adi + / DER AU893 (eobs 3029),2018-09-06 00:00:00+00:00,41.540669300000005,0.6279421000000001,4,2018-09-06T12:00:23+00:00,0.0457930550685406,47.42921225497514,0.0457930550685406,125.99453932204848,6,2018
Adi_plus_DER_AU893_eobs_3029__2018__southbound_01,Adi + / DER AU893 (eobs 3029),2018,1,128,124,10.021690849999999,Adi + / DER AU893 (eobs 3029),2018-09-07 00:00:00+00:00,41.61703585,0.61015565,4,2018-09-07T12:00:23+00:00,8.619500737082406,350.122695986253,8.619500737082406,57.306516268722135,7,2018
Adi_plus_DER_AU893_eobs_3029__2018__southbound_01,Adi + / DER AU893 (eobs 3029),2018,1,128,124,10.021690849999999,Adi + / DER AU893 (eobs 3029),2018-09-08 00:00:00+00:00,41.5979702,0.6451595,4,2018-09-08T12:00:23+00:00,3.6005797965787365,126.05998204522147,3.6005797965787365,135.93728605896848,8,2018
Adi_plus_DER_AU893_eobs_3029__2018__southbound_01,Adi + / DER AU893 (eobs 3029),2018,1,128,124,10.021690849999999,Adi + / DER AU893 (eobs 3029),2018-09-09 00:00:00+00:00,41.5775687,0.6155987,4,2018-09-09T12:00:23+00:00,3.345216640270603,227.31085119503828,3.345216640270603,101.2508691498168,9,2018
