direct_final_rollout_error_km_delta_weighted_minus_weather,direct_final_rollout_error_km_improved,direct_final_rollout_error_km_weather,direct_final_rollout_error_km_weighted,direct_mean_rollout_error_km_delta_weighted_minus_weather,direct_mean_rollout_error_km_improved,direct_mean_rollout_error_km_weather,direct_mean_rollout_error_km_weighted,lstm_final_rollout_error_km_delta_weighted_minus_weather,lstm_final_rollout_error_km_improved,lstm_final_rollout_error_km_weather,lstm_final_rollout_error_km_weighted,lstm_mean_rollout_error_km_delta_weighted_minus_weather,lstm_mean_rollout_error_km_improved,lstm_mean_rollout_error_km_weather,lstm_mean_rollout_error_km_weighted,path_id,setup,transformer_final_rollout_error_km_delta_weighted_minus_weather,transformer_final_rollout_error_km_improved,transformer_final_rollout_error_km_weather,transformer_final_rollout_error_km_weighted,transformer_mean_rollout_error_km_delta_weighted_minus_weather,transformer_mean_rollout_error_km_improved,transformer_mean_rollout_error_km_weather,transformer_mean_rollout_error_km_weighted
0.0,False,1617.873391930258,1617.873391930258,0.0,False,863.8949731892053,863.8949731892053,204.00529768869302,False,91.08243384417686,295.0877315328699,166.5237139579407,False,103.64364236603828,270.167356323979,Louis_DER_AU050_eobs_3264__2021__southbound_01,setup_30km,112.69611534621814,False,78.11461719431696,190.8107325405351,112.20238252918257,False,78.22320779915508,190.42559032833765
0.0,False,1025.381066228157,1025.381066228157,0.0,False,621.3239405570038,621.3239405570038,-21.698942275388386,True,51.16012194405312,29.46117966866473,-24.895521394381156,True,37.42287311668901,12.527351722307856,Louis_DER_AU050_eobs_3264__2022__southbound_01,setup_30km,-15.18072226692409,True,44.64190193558882,29.46117966866473,-13.834450141811576,True,26.361801864119432,12.527351722307856
0.0,False,423.8980345096426,423.8980345096426,0.0,False,217.8396946110934,217.8396946110934,-269.18585377609816,True,358.16624372128456,88.98038994518637,-142.26810611439765,True,237.56940691679057,95.30130080239292,Louis_DER_AU050_eobs_3264__2023__southbound_01,setup_30km,371.88800884736634,False,519.3556908241504,891.2436996715168,265.8877818261555,False,351.13806559331505,617.0258474194706
0.0,False,812.6196360664362,812.6196360664362,0.0,False,589.91800851182,589.91800851182,-820.2362852626287,True,982.569141215448,162.3328559528193,-543.7712257729933,True,749.9949398823545,206.22371410936125,Mirabell_plus_DER_AN910_eobs_3907__2019__southbound_01,setup_30km,772.3724559552579,False,1153.399866872782,1925.77232282804,574.5872062025262,False,921.5216693674756,1496.1088755700018
0.0,False,608.4884409457815,608.4884409457815,0.0,False,306.7856115266948,306.7856115266948,-431.56840914603123,True,527.846450478071,96.27804133203976,-286.0780524322546,True,535.5962084483766,249.51815601612205,Mirabell_plus_DER_AN910_eobs_3907__2020__southbound_01,setup_30km,-442.7450453119403,True,671.0038233819395,228.25877806999912,-304.71888359827085,True,650.3345142315504,345.6156306332796
0.0,False,1578.4093363792151,1578.4093363792151,0.0,False,866.1096300089075,866.1096300089075,-265.9784704743597,True,494.0377226554356,228.05925218107583,-295.9366319560651,True,520.6480452810608,224.7114133249957,Sara_plus_DER_AU017_eobs_3941__2019__southbound_01,setup_30km,715.5330933486001,False,294.0392399338963,1009.5723332824964,479.52172018088174,False,446.6296301728722,926.151350353754
0.0,False,1497.1799354565162,1497.1799354565162,0.0,False,1038.3107682960426,1038.3107682960426,-224.46850049412552,True,270.7752900489089,46.3067895547834,-280.43801462410164,True,361.16971623012176,80.73170160602011,Sierit_DER_AN858_eobs2561__2020__southbound_01,setup_30km,752.3591656632475,False,145.32017578431172,897.6793414475592,630.4936686336957,False,247.34272046655025,877.8363891002459
0.0,False,748.1621120114199,748.1621120114199,0.0,False,576.5238562460645,576.5238562460645,-2.695646238449001,True,294.90158262682206,292.20593638837306,-60.42225167968576,True,294.267875829563,233.84562414987727,Sierit_DER_AN858_eobs2561__2021__southbound_01,setup_30km,176.1309928996854,False,61.53973505313028,237.67072795281567,64.68975432565468,False,122.38791081929251,187.0776651449472
0.0,False,399.1744690206479,399.1744690206479,0.0,False,238.0654132880082,238.0654132880082,-216.32832425133734,True,222.9323276664196,6.6040034150822695,-150.91502142233858,True,156.42051250200615,5.505491079667578,Zozu_plus_DER_AL581_eobs2541__2019__southbound_01,setup_30km,-191.33200376382996,True,197.93600717891223,6.6040034150822695,-110.62425126241583,True,116.1297423420834,5.505491079667578
0.0,False,969.2920061518444,969.2920061518444,0.0,False,744.2653230234865,744.2653230234865,92.84794980901437,False,92.21893646819906,185.06688627721343,31.563687165327337,False,176.0019412247473,207.56562839007464,Zozu_plus_DER_AL581_eobs2541__2020__southbound_01,setup_30km,-156.381735031327,True,330.00343712690864,173.62170209558164,-171.8846673860379,True,350.32810219410675,178.44343480806884
