const_velocity_final_rollout_error_km,const_velocity_mean_rollout_error_km,direct_final_rollout_error_km,direct_mean_rollout_error_km,direct_model,lat_max,lat_min,lon_max,lon_min,lstm_final_rollout_error_km,lstm_mean_rollout_error_km,lstm_model,observed_days,observed_displacement_km,path_copy_index,path_id,path_year,persistence_final_rollout_error_km,persistence_mean_rollout_error_km,records,rollout_steps,setup,source_bird_id,transformer_final_rollout_error_km,transformer_mean_rollout_error_km,transformer_model
3163.500578504747,1315.6575135464705,237.46367228964118,197.66936312805774,direct_transformer_2l_k7,48.1524172,36.284087,7.795102,-6.0298849,1142.7328248478166,989.6601275568802,triline_lstm_2l_k7,62,160.1834623140796,1,Angela_DER_AY470_eobs_4001__2020__southbound_01,2020,1570.58449784494,1305.780991274527,93,31,setup_10km,Angela / DER AY470 (eobs 4001),659.2863865126947,674.8225575228562,triline_transformer_2l_k7
545.7114109333396,358.09940180587813,48.08164462350689,118.56248731979257,direct_transformer_2l_k7,48.1519085,36.5685474,7.833475,-6.1475794,1381.7253936325787,782.7152634049759,triline_lstm_2l_k7,61,93.2700142791398,1,Angela_DER_AY470_eobs_4001__2022__southbound_01,2022,1623.3214561824398,929.6814389081828,73,12,setup_10km,Angela / DER AY470 (eobs 4001),1152.721649333277,717.757148457024,triline_transformer_2l_k7
1002.3008659702691,560.6692514022064,433.8160380315993,373.25427913055063,direct_transformer_2l_k7,48.186889,36.573646,7.7548651,-6.1272018,783.5654250821001,464.46257431453057,triline_lstm_2l_k7,30,751.7825525926037,1,Angela_DER_AY470_eobs_4001__2023__southbound_01,2023,1010.4482979451984,564.0995347913879,66,36,setup_10km,Angela / DER AY470 (eobs 4001),312.354419794986,272.8363071530793,triline_transformer_2l_k7
6929.809173723523,3109.9018102269038,1054.7932188427603,730.6942666037996,direct_transformer_2l_k7,47.6932465,37.153416,7.6448794,-6.3756002,576.3333949463689,471.5390736510577,triline_lstm_2l_k7,52,117.55992244280759,1,Ed_plus_AAL16_e-obs_7210__2021__southbound_01,2021,1502.204974242499,1250.3476848495588,117,65,setup_10km,"Ed + (AAL16, e-obs 7210)",419.2862789730752,380.6620757455555,triline_transformer_2l_k7
15016.928936502958,7276.836339085537,2906.251889208185,1553.5624926222513,direct_transformer_2l_k7,47.1668648,40.16209895,7.5708743,-3.65722925,36.54441046969326,85.76878475114717,triline_lstm_2l_k7,33,177.8492557794077,1,Europa_DER_A1A26_eobs_4004__2019__southbound_01,2019,999.78754145019,944.2382082791298,114,81,setup_10km,Europa / DER A1A26 (eobs 4004),59.95871823722974,129.81325416522228,triline_transformer_2l_k7
3136.535116159868,1537.6318009538923,1385.204075159017,741.3803023037353,direct_transformer_2l_k7,47.1841832,37.7933722,7.5979627,-4.7490658,325.4595844777652,264.26288941989924,triline_lstm_2l_k7,30,897.068556959368,1,Europa_DER_A1A26_eobs_4004__2020__southbound_01,2020,546.408675490748,431.71682388896477,70,40,setup_10km,Europa / DER A1A26 (eobs 4004),55.639840597067,93.51896607281499,triline_transformer_2l_k7
13208.473771464045,6572.798251501954,2165.975940475831,1108.478167636948,direct_transformer_2l_k7,47.17941505,40.13243435,7.4065439,-3.6785956,210.04232692250687,209.22245188913303,triline_lstm_2l_k7,30,812.7816001605594,1,Europa_DER_A1A26_eobs_4004__2021__southbound_01,2021,402.54623806254637,331.05032532228853,107,77,setup_10km,Europa / DER A1A26 (eobs 4004),277.02150910191574,241.6475122111409,triline_transformer_2l_k7
15976.214123682856,9200.861916547636,2477.0310219953117,1400.5223779327637,direct_transformer_2l_k7,47.1788117,39.8411549,7.4200194,-4.2708803,135.0395642895944,164.95822767297798,triline_lstm_2l_k7,48,281.72400597948484,1,Europa_DER_A1A26_eobs_4004__2022__southbound_01,2022,965.8790418742487,881.2399453297867,119,71,setup_10km,Europa / DER A1A26 (eobs 4004),210.80429576408358,171.28777253125023,triline_transformer_2l_k7
23.652237610373362,18.634462866984677,1340.5092799869046,639.3663398308784,direct_transformer_2l_k7,47.1771678,40.1542867,7.4021174,-3.6455912,100.52687150817353,62.873865632961135,triline_lstm_2l_k7,30,1174.3215620171952,1,Europa_DER_A1A26_eobs_4004__2023__southbound_01,2023,10.285667770674586,4.574958756072823,98,68,setup_10km,Europa / DER A1A26 (eobs 4004),163.3993150196029,100.21675240207144,triline_transformer_2l_k7
4158.38577213014,2028.7606914337473,1617.8733919302579,863.8949731892053,direct_transformer_2l_k7,47.92222675,41.64705355,8.6020267,0.9430285,26.547117729486647,46.11048893501828,triline_lstm_2l_k7,30,739.2551885667646,1,Louis_DER_AU050_eobs_3264__2021__southbound_01,2021,190.8107325405351,190.42559032833765,78,48,setup_10km,Louis / DER AU050 (eobs 3264),47.97799972146715,82.60952683560907,triline_transformer_2l_k7
