const_velocity_final_rollout_error_km,const_velocity_mean_rollout_error_km,direct_final_rollout_error_km,direct_mean_rollout_error_km,direct_model,lat_max,lat_min,lon_max,lon_min,lstm_final_rollout_error_km,lstm_fly_threshold,lstm_mean_rollout_error_km,lstm_model,lstm_rollout_threshold,observed_days,observed_displacement_km,path_copy_index,path_id,path_year,persistence_final_rollout_error_km,persistence_mean_rollout_error_km,records,rollout_steps,setup,source_bird_id,transformer_final_rollout_error_km,transformer_fly_threshold,transformer_mean_rollout_error_km,transformer_model,transformer_rollout_threshold
15016.928936502958,7276.836339085537,1592.4449992101413,977.7625795834338,direct_transformer_2l_k7,47.1668648,40.16209895,7.5708743,-3.65722925,385.46712393145043,0.5493376730196178,408.20371308880834,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,33,177.8492557794077,1,Europa_DER_A1A26_eobs_4004__2019__southbound_01,2019,999.78754145019,944.2382082791298,114,81,setup_10km,Europa / DER A1A26 (eobs 4004),219.0353304770122,0.695812690705061,261.1383415677319,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
3136.535116159868,1537.6318009538923,725.4781449431612,522.599854600592,direct_transformer_2l_k7,47.1841832,37.7933722,7.5979627,-4.7490658,295.5847663569174,0.5493376730196178,242.31257742289964,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,30,897.068556959368,1,Europa_DER_A1A26_eobs_4004__2020__southbound_01,2020,546.408675490748,431.71682388896477,70,40,setup_10km,Europa / DER A1A26 (eobs 4004),39.21703493644099,0.695812690705061,76.29949906873732,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
13208.473771464045,6572.798251501954,1240.8942674709153,797.9912094880683,direct_transformer_2l_k7,47.17941505,40.13243435,7.4065439,-3.6785956,240.14418675284352,0.5493376730196178,223.7982446603961,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,30,812.7816001605594,1,Europa_DER_A1A26_eobs_4004__2021__southbound_01,2021,402.54623806254637,331.05032532228853,107,77,setup_10km,Europa / DER A1A26 (eobs 4004),199.39433678794373,0.695812690705061,205.53474333086322,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
15976.214123682856,9200.861916547636,1236.8860843063362,777.2102168616667,direct_transformer_2l_k7,47.1788117,39.8411549,7.4200194,-4.2708803,501.8154509711164,0.5493376730196178,458.60783325957334,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,48,281.72400597948484,1,Europa_DER_A1A26_eobs_4004__2022__southbound_01,2022,965.8790418742487,881.2399453297867,119,71,setup_10km,Europa / DER A1A26 (eobs 4004),243.37768493653994,0.695812690705061,225.2665182856793,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
23.652237610373362,18.634462866984677,873.7215483581415,508.5068653898704,direct_transformer_2l_k7,47.1771678,40.1542867,7.4021174,-3.6455912,10.285667770674586,0.5493376730196178,4.574958756072823,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,30,1174.3215620171952,1,Europa_DER_A1A26_eobs_4004__2023__southbound_01,2023,10.285667770674586,4.574958756072823,98,68,setup_10km,Europa / DER A1A26 (eobs 4004),10.285667770674586,0.695812690705061,4.574958756072823,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
4158.38577213014,2028.7606914337473,653.8579610070872,343.3728519926378,direct_transformer_2l_k7,47.92222675,41.64705355,8.6020267,0.9430285,134.7130963739372,0.5493376730196178,135.01726118946547,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,30,739.2551885667646,1,Louis_DER_AU050_eobs_3264__2021__southbound_01,2021,190.8107325405351,190.42559032833765,78,48,setup_10km,Louis / DER AU050 (eobs 3264),149.57281779739904,0.695812690705061,139.61035234747135,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
34.93579984515639,14.901009908074183,404.246607762601,233.59224192746206,direct_transformer_2l_k7,47.9113033,41.53766505,8.5728078,0.6143338,29.46117966866473,0.5493376730196178,12.527351722307857,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,30,918.0872223253929,1,Louis_DER_AU050_eobs_3264__2022__southbound_01,2022,29.46117966866473,12.527351722307857,61,31,setup_10km,Louis / DER AU050 (eobs 3264),29.46117966866473,0.695812690705061,12.527351722307857,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
270.31335295527924,279.05292446837984,52.43608164106912,106.75519151076774,direct_transformer_2l_k7,47.93253095,41.585689900000006,8.5819782,0.6089633,477.784542021616,0.5493376730196178,319.5979398981305,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,46,51.55545235761921,1,Louis_DER_AU050_eobs_3264__2023__southbound_01,2023,891.2436996715168,617.0258474194706,59,13,setup_10km,Louis / DER AU050 (eobs 3264),534.0934924301499,0.695812690705061,421.2758645323398,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
1422.6460928288786,523.6755437586186,80.48775007460596,171.16960933151307,direct_transformer_2l_k7,47.8112431,34.2576062,8.89145865,-6.580606,927.1509996256921,0.5493376730196178,712.4744131051747,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,83,55.614786674948434,1,Mirabell_plus_DER_AN910_eobs_3907__2019__southbound_01,2019,1925.77232282804,1496.1088755700018,139,56,setup_10km,Mirabell + / DER AN910 (eobs 3907),270.4704823140034,0.695812690705061,307.95586279215786,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
2258.3434942690683,910.0666937573632,356.03233972382367,277.0486678929925,direct_transformer_2l_k7,47.8120999,38.5332653,8.8864307,-4.36811535,642.5311209814253,0.5493376730196178,663.853336588412,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,76,213.05029991147262,1,Mirabell_plus_DER_AN910_eobs_3907__2020__southbound_01,2020,1273.057687668923,1051.8196461660764,92,16,setup_10km,Mirabell + / DER AN910 (eobs 3907),221.12609365403108,0.695812690705061,433.0904379861447,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
2170.410561035294,894.7647935277904,797.8875926112079,508.0780353755295,direct_transformer_2l_k7,49.89955475,41.5241537,8.538199500000001,0.43048175,255.88146309817685,0.5493376730196178,449.2307423234223,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,38,121.1423927728407,1,Sara_plus_DER_AU017_eobs_3941__2019__southbound_01,2019,1009.5723332824965,926.1513503537541,80,42,setup_10km,Sara + / DER AU017 (eobs 3941),557.3619633793983,0.695812690705061,353.1020603432287,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
4150.553387658273,1744.169288406533,1205.5977860797718,777.5703589494302,direct_transformer_2l_k7,47.8074046,41.53495435000001,8.88580825,0.4972057,164.84014375436573,0.5493376730196178,263.5577211710884,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,65,63.08789080416817,1,Sierit_DER_AN858_eobs2561__2020__southbound_01,2020,897.6793414475592,877.8363891002459,139,74,setup_10km,Sierit  / DER AN858 (eobs2561),469.6677461281111,0.695812690705061,389.1498352656708,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
1886.0217865002203,779.0468764283528,805.17031591066,524.9273720295927,direct_transformer_2l_k7,47.8109808,41.53828245,8.8902253,0.5537554,194.58596467524976,0.5493376730196178,287.77948077627036,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,31,112.41877922382425,1,Sierit_DER_AN858_eobs2561__2021__southbound_01,2021,844.0610264501253,752.8186210474078,66,35,setup_10km,Sierit  / DER AN858 (eobs2561),579.6385982465301,0.695812690705061,292.50525405253796,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
715.1709469005762,357.96270973097455,2392.981996895349,1689.8990449087157,direct_transformer_2l_k7,47.7542203,41.5365587,9.06452145,0.0522777,6.6040034150822695,0.5493376730196178,5.505491079667578,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,30,955.5466267824416,1,Zozu_plus_DER_AL581_eobs2541__2019__southbound_01,2019,6.6040034150822695,5.505491079667578,145,115,setup_10km,Zozu + / DER AL581 (eobs2541),692.2565725022794,0.695812690705061,619.8948278558403,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
3058.6654226807264,1221.3313547327823,1729.0181628979483,1177.8289861401372,direct_transformer_2l_k7,47.8050238,41.5266963,9.0594015,0.4314196,210.74329900342318,0.5493376730196178,181.25927883802814,"triline_lstm_2l_k7__mild_bins (distance weighted, fly-gated)",0.449338,83,70.1236088413661,1,Zozu_plus_DER_AL581_eobs2541__2020__southbound_01,2020,901.4103861683019,774.5059033413545,136,53,setup_10km,Zozu + / DER AL581 (eobs2541),679.7799028450904,0.695812690705061,413.18667040563383,"triline_transformer_2l_k7__distance_only (distance weighted, fly-gated)",0.595813
