direct_final_rollout_error_km_delta_weighted_minus_weather,direct_final_rollout_error_km_improved,direct_final_rollout_error_km_weather,direct_final_rollout_error_km_weighted,direct_mean_rollout_error_km_delta_weighted_minus_weather,direct_mean_rollout_error_km_improved,direct_mean_rollout_error_km_weather,direct_mean_rollout_error_km_weighted,lstm_final_rollout_error_km_delta_weighted_minus_weather,lstm_final_rollout_error_km_improved,lstm_final_rollout_error_km_weather,lstm_final_rollout_error_km_weighted,lstm_mean_rollout_error_km_delta_weighted_minus_weather,lstm_mean_rollout_error_km_improved,lstm_mean_rollout_error_km_weather,lstm_mean_rollout_error_km_weighted,path_id,setup,transformer_final_rollout_error_km_delta_weighted_minus_weather,transformer_final_rollout_error_km_improved,transformer_final_rollout_error_km_weather,transformer_final_rollout_error_km_weighted,transformer_mean_rollout_error_km_delta_weighted_minus_weather,transformer_mean_rollout_error_km_improved,transformer_mean_rollout_error_km_weather,transformer_mean_rollout_error_km_weighted
0.0,False,2906.400788664744,2906.400788664744,0.0,False,1713.6626367877486,1713.6626367877486,572.8769642092607,False,495.22172693665226,1068.0986911459129,381.19045807228576,False,555.3579180086552,936.548376080941,Angela_DER_AY470_eobs_4001__2019__southbound_01,setup_10km,1202.7027576906796,False,384.3446621395272,1587.0474198302068,1024.75377486994,False,273.472835922676,1298.226610792616
0.0,False,237.4636722896412,237.4636722896412,0.0,False,197.6693631280577,197.6693631280577,-963.8983214040138,True,1142.7328248478166,178.83450344380276,-779.8762070924481,True,989.6601275568802,209.7839204644321,Angela_DER_AY470_eobs_4001__2020__southbound_01,setup_10km,-256.57951455184394,True,659.2863865126947,402.7068719608507,-379.55591273926836,True,674.8225575228562,295.2666447835878
0.0,False,48.08164462350689,48.08164462350689,0.0,False,118.56248731979257,118.56248731979257,-655.6990121757796,True,1381.7253936325787,726.0263814567992,-290.9030796242309,True,782.7152634049759,491.812183780745,Angela_DER_AY470_eobs_4001__2022__southbound_01,setup_10km,-409.5925746828606,True,1152.721649333277,743.1290746504163,-260.7449317656603,True,717.757148457024,457.0122166913637
0.0,False,433.8160380315993,433.8160380315993,0.0,False,373.2542791305506,373.2542791305506,226.88287286309833,False,783.5654250821001,1010.4482979451984,99.63696047685733,False,464.46257431453057,564.0995347913879,Angela_DER_AY470_eobs_4001__2023__southbound_01,setup_10km,698.0938781502125,False,312.354419794986,1010.4482979451984,291.2632276383086,False,272.8363071530793,564.0995347913879
0.0,False,1054.7932188427603,1054.7932188427603,0.0,False,730.6942666037996,730.6942666037996,-331.65845637516384,True,576.3333949463689,244.6749385712051,-217.4193835697805,True,471.5390736510577,254.1196900812772,Ed_plus_AAL16_e-obs_7210__2021__southbound_01,setup_10km,1120.6591797072977,False,419.2862789730752,1539.945458680373,682.4465369946379,False,380.6620757455555,1063.1086127401934
0.0,False,2906.251889208185,2906.251889208185,0.0,False,1553.5624926222513,1553.5624926222513,1215.1592228415948,False,36.54441046969326,1251.703633311288,843.2003782722625,False,85.76878475114717,928.9691630234096,Europa_DER_A1A26_eobs_4004__2019__southbound_01,setup_10km,2586.337653025513,False,59.95871823722974,2646.296371262743,1680.816243131268,False,129.81325416522228,1810.6294972964904
0.0,False,1385.204075159017,1385.204075159017,0.0,False,741.3803023037353,741.3803023037353,699.6972041079416,False,325.4595844777652,1025.1567885857069,454.6737199400293,False,264.26288941989924,718.9366093599285,Europa_DER_A1A26_eobs_4004__2020__southbound_01,setup_10km,2047.9285886734572,False,55.639840597067,2103.568429270524,1109.705865096284,False,93.518966072815,1203.224831169099
0.0,False,2165.975940475831,2165.975940475831,0.0,False,1108.478167636948,1108.478167636948,28.505251755408807,False,210.04232692250687,238.54757867791568,55.6359986531574,False,209.22245188913303,264.8584505422904,Europa_DER_A1A26_eobs_4004__2021__southbound_01,setup_10km,2026.330397294034,False,277.02150910191574,2303.3519063959498,1587.6950755979256,False,241.6475122111409,1829.3425878090663
0.0,False,2477.031021995312,2477.031021995312,0.0,False,1400.5223779327637,1400.5223779327637,501.7286003209124,False,135.0395642895944,636.7681646105068,358.8646277592078,False,164.95822767297798,523.8228554321857,Europa_DER_A1A26_eobs_4004__2022__southbound_01,setup_10km,2206.471050170105,False,210.8042957640836,2417.275345934189,1442.8255752515856,False,171.28777253125023,1614.113347782836
0.0,False,1340.5092799869046,1340.5092799869046,0.0,False,639.3663398308784,639.3663398308784,-90.24120373749892,True,100.52687150817351,10.285667770674586,-58.29890687688831,True,62.873865632961135,4.574958756072823,Europa_DER_A1A26_eobs_4004__2023__southbound_01,setup_10km,-153.11364724892832,True,163.3993150196029,10.285667770674586,-95.64179364599862,True,100.21675240207144,4.574958756072823
