fly_error_mean_km_delta_weather_minus_noweather,fly_error_mean_km_improved,fly_error_mean_km_noweather,fly_error_mean_km_weather,gated_fly_error_mean_km_delta_weather_minus_noweather,gated_fly_error_mean_km_improved,gated_fly_error_mean_km_noweather,gated_fly_error_mean_km_weather,gated_mean_error_km_delta_weather_minus_noweather,gated_mean_error_km_improved,gated_mean_error_km_noweather,gated_mean_error_km_weather,gated_median_error_km_delta_weather_minus_noweather,gated_median_error_km_improved,gated_median_error_km_noweather,gated_median_error_km_weather,gated_migration50_error_mean_km_delta_weather_minus_noweather,gated_migration50_error_mean_km_improved,gated_migration50_error_mean_km_noweather,gated_migration50_error_mean_km_weather,gated_p90_error_km_delta_weather_minus_noweather,gated_p90_error_km_improved,gated_p90_error_km_noweather,gated_p90_error_km_weather,gated_p95_error_km_delta_weather_minus_noweather,gated_p95_error_km_improved,gated_p95_error_km_noweather,gated_p95_error_km_weather,gated_stationary_error_mean_km_delta_weather_minus_noweather,gated_stationary_error_mean_km_improved,gated_stationary_error_mean_km_noweather,gated_stationary_error_mean_km_weather,k,kind,mean_error_km_delta_weather_minus_noweather,mean_error_km_improved,mean_error_km_noweather,mean_error_km_weather,median_error_km_delta_weather_minus_noweather,median_error_km_improved,median_error_km_noweather,median_error_km_weather,migration50_error_mean_km_delta_weather_minus_noweather,migration50_error_mean_km_improved,migration50_error_mean_km_noweather,migration50_error_mean_km_weather,model,model_family,p90_error_km_delta_weather_minus_noweather,p90_error_km_improved,p90_error_km_noweather,p90_error_km_weather,p95_error_km_delta_weather_minus_noweather,p95_error_km_improved,p95_error_km_noweather,p95_error_km_weather,setup,stationary_error_mean_km_delta_weather_minus_noweather,stationary_error_mean_km_improved,stationary_error_mean_km_noweather,stationary_error_mean_km_weather
-0.0529213897441565,True,90.89520899350136,90.8422876037572,-0.08949507499789888,True,91.38502363968112,91.29552856468322,0.13080781823266818,False,13.236118968444902,13.36692678667757,0.012123822368914294,False,0.7822581243602424,0.7943819467291567,-0.33216529730263744,True,102.4416782892162,102.10951299191356,1.717054681430504,False,42.29057224330301,44.007626924733515,3.406759328713264,False,75.23928818200125,78.64604751071451,0.15804859092258772,False,3.5728934115866497,3.7309420025092375,14,triline_lstm,0.05761995456466451,False,13.79047807717914,13.848098031743804,-0.07531907648062952,True,1.6267077957464346,1.5513887192658051,-0.2833310813192753,True,102.01039355628598,101.7270624749667,triline_lstm_2l_k14,triline,-0.018761092952694014,True,41.96598068503119,41.9472195920785,3.406759328713264,False,75.23928818200125,78.64604751071451,setup_30km,0.07128855232567766,False,4.256366121550913,4.327654673876591
1.4169628990175767,False,98.46247337889491,99.87943627791249,1.6627818115942574,False,98.92408271033382,100.58686452192808,0.16787463753034793,False,13.96723012252476,14.135104760055109,-0.006525026355851726,True,0.8943188355892671,0.8877938092334153,2.156880224344505,False,112.414333685114,114.5712139094585,1.477368060141778,False,37.60965164568015,39.08701970582193,0.6911558714647299,False,82.27893954969934,82.97009542116407,-0.016854286367477656,True,3.4689274662949803,3.4520731799275026,30,triline_lstm,0.4976197220430123,False,14.31551255972364,14.813132281766652,0.8227028108264072,False,1.46045048052461,2.283153291351017,1.7818599373316744,False,112.0688962829936,113.85075622032528,triline_lstm_2l_k30,triline,2.365980705939137,False,36.72103899988279,39.08701970582193,0.6911558714647299,False,82.27893954969934,82.97009542116407,setup_30km,0.3840144904127176,False,3.917289987053461,4.301304477466179
2.5053898184502685,False,89.56041422857827,92.06580404702854,3.0461919895858927,False,90.68109205833476,93.72728404792065,0.2654588146644059,False,12.969060331930288,13.234519146594694,-0.005298492161962209,True,0.789966667334771,0.7846681751728088,3.544997783733308,False,99.55056678746485,103.09556457119815,0.6300502055760404,False,38.84065299489341,39.47070320046945,2.008081015839153,False,82.26920902166844,84.2772900375076,-0.05186208817949023,True,4.101020675463713,4.049158587284222,7,triline_linear_ar,0.39104232699695274,False,13.701102336862805,14.092144663859758,0.18693493970301867,False,1.9937340036827036,2.1806689433857223,2.9456175834235268,False,98.37419075250808,101.31980833593161,triline_linear_ar_full_k7,triline,0.7055653470394105,False,38.14972401742454,38.85528936446395,1.8999693778389712,False,81.9964304417685,83.89639981960747,setup_30km,0.14976543608035708,False,5.044484163033413,5.19424959911377
-4.755619972662302,True,97.75661017640016,93.00099020373786,-4.606948627309393,True,98.51548392199814,93.90853529468875,-0.9688084573152018,True,14.74021532417428,13.771406866859078,0.0,False,0.7846681751728088,0.7846681751728088,-2.347527361192931,True,106.24027408068218,103.89274671948925,-5.397829745395164,True,47.52294519541891,42.12511545002375,-14.503092036841863,True,104.68733124887147,90.18423921202961,-0.5189471416893658,True,4.381281696725519,3.8623345550361528,14,triline_linear_ar,-0.7389937152690909,True,15.442758694191369,14.703764978922278,0.5438701568586117,False,1.9699379013461875,2.5138080582047992,-2.500496491412335,True,105.49834029180164,102.9978438003893,triline_linear_ar_full_k14,triline,-7.619494669477042,True,47.09027409253061,39.47077942305357,-15.70644760011362,True,104.49186667696829,88.78541907685467,setup_30km,-0.2423320452677702,True,5.264531415478413,5.022199370210643
2.506453046385559,False,97.97203107872748,100.47848412511304,2.0168938753355974,False,99.42275979579576,101.43965367113135,0.7876812186669007,False,14.186227926106218,14.973909144773119,0.03378819814052747,False,0.8852249147361781,0.9190131128767056,-0.5741023675398651,True,111.46907424477614,110.89497187723627,2.2008682834615314,False,43.53522796935933,45.736096252820865,9.823032186215883,False,79.31527655355112,89.138308739767,0.635784742920722,False,3.653364694026197,4.289149436946919,30,triline_linear_ar,0.996460477530789,False,14.87318098864792,15.86964146617871,0.46922532400711514,False,2.1237796434879703,2.5930049674950855,0.0557536063235915,False,109.90887726867528,109.96463087499887,triline_linear_ar_full_k30,triline,4.250618229731714,False,41.16464747441762,45.415265704149334,9.823032186215883,False,79.31527655355112,89.138308739767,setup_30km,0.8098674186588095,False,4.604475733487521,5.414343152146331
-1.4210854715202004e-14,True,102.99309747648432,102.99309747648431,1.4210854715202004e-14,False,103.66164065397555,103.66164065397557,0.0,False,15.131452323790093,15.131452323790093,0.0,False,0.9190131128767056,0.9190131128767056,-1.4210854715202004e-14,True,114.64129227070477,114.64129227070475,0.0,False,46.50089957379532,46.50089957379532,0.0,False,95.13873596311288,95.13873596311288,0.0,False,4.191584814660222,4.191584814660222,30,triline_linear_ar,0.0,False,15.854525929413168,15.854525929413168,-4.440892098500626e-16,True,2.3834054431636678,2.3834054431636673,0.0,False,113.92248952827892,113.92248952827892,triline_linear_ar_delta_k30,triline,-7.105427357601002e-15,True,47.91859401600183,47.918594016001826,0.0,False,95.13873596311288,95.13873596311288,setup_30km,0.0,False,5.086623526400225,5.086623526400225
-1.8159708245449053,True,74.3458854130005,72.5299145884556,-1.7123979503290059,True,74.4649193913764,72.75252144104739,-0.07132241985170928,True,12.914047492163354,12.842725072311644,-0.011993619178810033,True,0.8331209325783898,0.8211273133995798,-6.363108215275318,True,110.63185680377292,104.2687485884976,1.680433301716377,False,34.41674915140605,36.09718245312243,5.438233041862475,False,72.81225611128744,78.25048915314991,0.2067163816081905,False,2.48580678425886,2.6925231658670503,7,triline_transformer,-0.15286646434276285,True,13.405462879243167,13.252596414900404,0.03169023900979373,False,1.481719638096073,1.5134098771058668,-6.424689583848206,True,110.51785356969076,104.09316398584255,triline_transformer_2l_k7,triline,2.150925836508492,False,33.94625661661394,36.09718245312243,5.438233041862475,False,72.81225611128744,78.25048915314991,setup_10km,0.12890456595152955,False,3.080647398740548,3.2095519646920776
-0.11739317266442129,True,72.28575111315128,72.16835794048686,-0.16494790020213657,True,72.5324139297236,72.36746602952147,0.11993519405975839,False,13.50052129075604,13.620456484815799,0.013307132760860707,False,0.8078201806387191,0.8211273133995798,-2.7848910932012245,True,105.18996850968692,102.4050774164857,4.806693080365861,False,38.20945541262709,43.016148492992954,-4.368149044345117,True,84.41074420765514,80.04259516331003,0.17223016765678878,False,2.6642472923441614,2.83647746000095,14,triline_transformer,-0.09629286057645459,True,14.084151556926876,13.987858696350422,-0.2477075628822174,True,1.700942203712688,1.4532346408304706,-2.755086568598088,True,104.98674319541443,102.23165662681635,triline_transformer_2l_k14,triline,4.193736266924702,False,38.20945541262709,42.403191679551796,-4.368149044345117,True,84.41074420765514,80.04259516331003,setup_10km,-0.09241955153932224,True,3.4002914985290364,3.307871946989714
-0.751740348641377,True,72.76403346621044,72.01229311756906,-0.5119073650923696,True,72.90632042306012,72.39441305796775,0.07246659348382956,False,14.09812454474272,14.17059113822655,-0.07130933883311696,True,0.9942727567993191,0.9229634179662022,-3.2649443202237762,True,105.95151327961791,102.68656895939414,6.4133371965629,False,41.56811061935454,47.98144781591744,7.708731031999747,False,81.42896130962644,89.13769234162619,0.18139594979737295,False,3.1360704884774155,3.3174664382747885,30,triline_transformer,0.24417731317764257,False,14.571151662065173,14.815328975242815,0.2020858548213309,False,1.9276989497976045,2.1297848046189354,-3.4706108053493665,True,105.78347917079088,102.31286836544152,triline_transformer_2l_k30,triline,6.9571544087692345,False,41.56811061935454,48.525265028123776,7.1353187646302985,False,81.42896130962644,88.56428007425674,setup_10km,0.42981985978864223,False,3.723794308222309,4.153614168010951
-0.6762919442861062,True,75.67779867645652,75.00150673217041,-0.526258439084458,True,75.81208223574143,75.28582379665697,0.033931888867096305,False,14.155285111558207,14.189217000425304,-0.019794685621498442,True,0.9216405057608904,0.901845820139392,-3.2473058704872244,True,112.98803542723874,109.74072955675152,8.43307322728694,False,37.08394448397139,45.51701771125833,-7.539762569527568,True,81.13539722504436,73.59563465551679,0.13835333157735663,False,2.6622417879714257,2.8005951195487824,30,triline_transformer,0.04519010945899993,False,14.672917698728078,14.718107808187078,0.021633245428072545,False,1.78285773496876,1.8044909803968325,-3.4449472667673433,True,112.84396637220452,109.39901910543718,triline_transformer_3l_k30,triline,8.421042486110665,False,37.08394448397139,45.50498697008206,-7.539762569527568,True,81.13539722504436,73.59563465551679,setup_10km,0.17967689579306034,False,3.3013938322655414,3.4810707280586017
-2.2918319361179016,True,73.76249819713699,71.47066626101909,-2.016688219859901,True,73.96441067935274,71.94772245949284,-0.14723624146902914,True,12.938265928346937,12.791029686877907,-0.01472942820161982,True,0.8236148212300373,0.8088853930284174,-5.418263663255317,True,109.35298800788168,103.93472434462636,5.604372111159172,False,32.27305243127424,37.87742454243341,-4.749133954942025,True,76.7970602309698,72.04792627602778,0.1694951811897889,False,2.5989269831410646,2.7684221643308535,7,triline_transformer,0.21976692364846961,False,13.356384417263133,13.576151340911602,0.5611770842164887,False,1.5093549469856526,2.0705320312021414,-5.6537800302298535,True,109.18156078856812,103.52778075833827,triline_transformer_4l_k7,triline,5.5881418959586,False,32.27305243127424,37.86119432723284,-6.2079964309279205,True,76.7970602309698,70.58906380004188,setup_10km,0.645293917225914,False,3.122094060546912,3.767387977772826
-4.390773623796903,True,74.65540362021055,70.26462999641365,-3.996044124440502,True,74.6998823541093,70.7038382296688,-0.5425772320415447,True,13.654927140940911,13.112349908899366,-0.023340445178625657,True,0.8311606258173447,0.8078201806387191,-9.272142675717006,True,109.76894607154794,100.49680339583094,2.328097548399967,False,40.82285800300309,43.15095555140306,2.8600051743741943,False,74.06586468568565,76.92586986005985,0.09136336883588703,False,2.4491224252369217,2.5404857940728087,14,triline_transformer,-0.26793515534061996,True,14.034360294928176,13.766425139587556,0.4872842854809827,False,1.3305891957018958,1.8178734811828785,-9.762122575081747,True,109.69869537067522,99.93657279559348,triline_transformer_4l_k14,triline,2.2250597469203512,False,40.82285800300309,43.04791774992344,2.410579735876439,False,74.06586468568565,76.47644442156209,setup_10km,0.48887959848439255,False,2.9063715726298414,3.395251171114234
1.9822595626948072,False,73.48595139893368,75.46821096162849,1.973772290078415,False,73.68839202914602,75.66216431922443,-0.05447970879426478,True,14.251520434747995,14.19704072595373,0.013432532877677539,False,0.913077646627792,0.9265101795054695,6.377261497818353,False,106.65206444647416,113.02932594429251,-4.1131225311140085,True,45.55193178342084,41.43880925230683,0.037789936014135606,False,82.29822997935717,82.33601991537131,-0.43255299805781977,True,3.1722790191255643,2.7397260210677445,30,triline_transformer,0.09284703054553844,False,14.733686863479384,14.826533894024923,0.45033549354371516,False,1.7156647451322442,2.1660002386759594,6.366297627677298,False,106.37714164871667,112.74343927639397,triline_transformer_4l_k30,triline,-3.9351129511256815,True,45.373922203432514,41.43880925230683,0.037789936014135606,False,82.29822997935717,82.33601991537131,setup_10km,-0.25934609496473593,True,3.78205860577408,3.522712510809344
4.877376419361127,False,68.48387032904147,73.36124674840259,4.874135734169798,False,68.77257019100541,73.64670592517521,0.44786163548454105,False,12.306942978709351,12.754804614193892,0.00433113564224763,False,0.8088853930284174,0.8132165286706651,8.667458167955516,False,97.92452799224768,106.59198616020319,-0.3236672945880912,True,37.93583178728652,37.612164492698426,4.062086399367104,False,71.07631085821582,75.13839725758292,-0.3020587200846694,True,2.7402685495181323,2.438209829433463,7,triline_lstm,0.5819234245324925,False,12.731134810303812,13.313058234836305,0.2962706791918528,False,1.446936932568705,1.7432076117605577,8.804072434993927,False,97.5540096493062,106.35808208430012,triline_lstm_2l_k7,triline,-0.19497698939694885,True,37.556553370679545,37.361576381282596,4.82098832570756,False,70.31740893187536,75.13839725758292,setup_10km,-0.14583259902003531,True,3.2852418737170543,3.139409274697019
0.8877108732768306,False,71.43205929726253,72.31977017053936,0.6469473404185777,False,71.8308969086322,72.47784424905078,0.08311204754090262,False,13.27281195033223,13.355923997873132,0.00045253759444552344,False,0.8078201806387191,0.8082727182331646,0.04390781394592125,False,103.93646429760364,103.98037211154956,3.0539984354331153,False,41.17559777842184,44.229596213854954,-2.915690142007165,True,79.09962861776705,76.18393847575989,-0.0203891862915353,True,2.5235131380568845,2.503123951765349,14,triline_lstm,0.1797183720779536,False,13.777337418544182,13.957055790622135,0.25629203649950605,False,1.5649851430972497,1.8212771795967557,0.21355636484385343,False,103.61350257746108,103.82705894230493,triline_lstm_2l_k14,triline,1.8379559333527595,False,41.010610562122594,42.84856649547535,-2.915690142007165,True,79.09962861776705,76.18393847575989,setup_10km,0.049754713641099624,False,3.1938657450032246,3.2436204586443242
-0.585311653253541,True,74.55272984257388,73.96741818932034,-0.47183214341926316,True,74.743322214988,74.27149007156873,-0.07250059840142598,True,13.966549171705918,13.894048573304492,0.003950305089496564,False,0.9190131128767056,0.9229634179662022,-1.6156038766112744,True,110.67733111358956,109.06172723697829,0.6507133342165332,False,40.53912111465026,41.18983444886679,2.253940373107838,False,79.46185656999667,81.71579694310451,0.0019362027532170423,False,2.6375454246028966,2.6394816273561137,30,triline_lstm,0.2194833860804053,False,14.359732792483236,14.579216178563641,0.7468715807857704,False,1.5919683694028597,2.33883995018863,-1.6923823561348144,True,110.482631978906,108.79024962277119,triline_lstm_2l_k30,triline,0.6507133342165332,False,40.53912111465026,41.18983444886679,2.253940373107838,False,79.46185656999667,81.71579694310451,setup_10km,0.3695000052544981,False,3.139546938847916,3.509046944102414
3.0084036744937777,False,72.85642252023466,75.86482619472844,3.2433837285767453,False,73.04283435040091,76.28621807897765,0.5904243643789773,False,13.018634496852778,13.609058861231755,-0.01389872174639728,True,0.8553407157014943,0.841441993955097,0.8933621506420621,False,102.69491025015289,103.58827240079495,4.629664930445706,False,37.091685477525466,41.72135040797117,11.2218488002123,False,78.95805889115664,90.17990769136894,0.14094740354168733,False,2.849049809293401,2.9899972128350885,7,triline_linear_ar,0.6229862859136919,False,13.78227402944751,14.405260315361202,0.09364846272726624,False,2.158122012065199,2.2517704747924654,0.7031667057860744,False,102.47767176024774,103.18083846603382,triline_linear_ar_full_k7,triline,4.814424083262139,False,36.58332356217275,41.39774764543489,11.2218488002123,False,78.95805889115664,90.17990769136894,setup_10km,0.21883755577600938,False,3.7736515507089448,3.992489106484954
-2.0970150216491987,True,75.81960228360106,73.72258726195186,-2.097870642699476,True,76.19390789408862,74.09603725138915,-0.5934665420146015,True,14.358256701831628,13.764790159817027,0.0,False,0.8211273133995798,0.8211273133995798,-0.19747282082083473,True,103.6383781957362,103.44090537491536,-4.482555451076173,True,44.91077454314232,40.42821909206614,-0.7321983294372245,True,89.5983754384613,88.86617710902408,-0.3173084466091667,True,3.007306745211028,2.689998298601861,14,triline_linear_ar,-0.21349437947759498,True,14.874116246467697,14.660621866990102,0.6972228164257122,False,1.779972443768478,2.4771952601941902,-0.1360585102231795,True,103.2452463894828,103.10918787925962,triline_linear_ar_full_k14,triline,-4.57306944944645,True,44.91077454314232,40.33770509369587,-3.3063663408540265,True,89.5983754384613,86.29200909760728,setup_10km,0.13225678735460766,False,3.68657073265825,3.818827520012858
0.6382933627830738,False,77.10147415405177,77.73976751683485,0.9636967757088826,False,77.39838137393272,78.3620781496416,0.6945707694037591,False,14.319157421890347,15.013728191294106,0.002627392884184676,False,0.9190131128767056,0.9216405057608903,-2.7700298207998486,True,113.71430372191448,110.94427390111463,4.467369369797282,False,42.37958334873573,46.84695271853301,16.883761694385242,False,77.87440640858316,94.7581681029684,0.644404737526711,False,2.5609687466192885,3.2053734841459995,30,triline_linear_ar,1.0104699466715719,False,14.92015706398952,15.930627010661091,0.5450846392475657,False,2.0896486541678496,2.6347332934154153,-3.1647546907657897,True,113.34235326014382,110.17759856937803,triline_linear_ar_full_k30,triline,4.467369369797282,False,42.37958334873573,46.84695271853301,16.883761694385242,False,77.87440640858316,94.7581681029684,setup_10km,1.0798449677911348,False,3.329341378341951,4.409186346133086
0.0,False,78.72624993587563,78.72624993587563,0.0,False,79.18091832335881,79.18091832335881,0.0,False,14.759491355213871,14.759491355213871,0.0,False,0.9190131128767056,0.9190131128767056,0.0,False,112.16496622258742,112.16496622258742,0.0,False,47.22965372774804,47.22965372774804,0.0,False,94.46073424121616,94.46073424121616,0.0,False,2.751111328257029,2.751111328257029,30,triline_linear_ar,1.7763568394002505e-15,False,15.494244363985231,15.494244363985233,0.0,False,2.461170743343606,2.461170743343606,0.0,False,111.60369119723572,111.60369119723572,triline_linear_ar_delta_k30,triline,0.0,False,47.22965372774804,47.22965372774804,0.0,False,94.46073424121616,94.46073424121616,setup_10km,0.0,False,3.707576658698647,3.707576658698647
